PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.4578782331042046,0.3240042473295356,0.4665590565927605,0.45382706637674264,0.47893582215134806,0.5313400510680647,0.4752944781232909,0.6400833416680843,0.9277362111054992,0.43264006383513826
Chris Paul,0.45866684446269423,0.5752011505716564,0.4657056606877002,0.4874255585654401,0.46285079731055667,0.47428276870519903,0.4814583231286479,0.5304548664943014,0.6002903732835496,0.46749238764329404
Kyle Lowry,0.46991393682851174,0.4694843153589583,0.4806979299108194,0.4713459460922651,0.49217685302002623,0.4385354944119412,0.47657971517775244,0.504763308314221,0.5422467062167506,0.45961990646936096
P.J. Tucker,0.48527550008023396,0.44675560379966495,0.4751909975552231,0.4758741758881198,0.48135895602007234,0.5141579868183468,0.4837119961899162,0.5400832803471556,0.5075117227058094,0.4605135185196924
Kevin Durant,0.46291371327632524,0.47826358300879807,0.4641291974886748,0.458287627600071,0.46347153666564594,0.4883730196984367,0.48498704975318746,0.5368189878485023,0.7279835006024278,0.4464090535204816
Al Horford,0.4633967212563114,0.4371654213155377,0.4731628621063013,0.47537533396529713,0.4735134419207744,0.4851359468824726,0.4751961754096492,0.48233674414882227,0.646825597110648,0.5065689655495118
Mike Conley,0.45560505338784657,0.3694430301886745,0.47446773073737786,0.4809912616533175,0.4720626208375593,0.5037559680528131,0.48156078777851463,0.4969108566733613,0.7196271777928787,0.467232470285415
Jeff Green,0.4645404435650578,0.40377807943596417,0.4780650705766706,0.46493652723397044,0.4841330337066716,0.48314574362003204,0.4786082273926725,0.37286341693939873,0.5389570033139408,0.4528633904584665
Russell Westbrook,0.45544542161121926,0.2631667128894044,0.48136306577916366,0.46279954822008285,0.48665046090264963,0.5034405588939173,0.4963674920397698,0.5629175137042189,0.6620510523425828,0.4522947614156864
Kevin Love,0.46049011222774217,0.45373482744058347,0.4794877888810427,0.4693060251292408,0.4818821929013607,0.46454416485767036,0.47572060137802447,0.5152223890461703,0.6308869374479282,0.44887193919259105
Eric Gordon,0.45428611408224095,0.5036418836131571,0.4837101094442688,0.4792148152319756,0.5065328642297277,0.4583492679596702,0.5125220434003702,0.5432405762482344,0.6527877019049197,0.4540641673473954
Brook Lopez,0.4622268277041479,0.4141703270931299,0.4705860008184078,0.4677907555698906,0.4451912633640263,0.41885870388132196,0.45912180006613423,0.4433113268326776,0.6082431564386971,0.4537522919314231
