PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.4097559887509021,0.29673119492044986,0.2787526662580552,0.2952275218417944,0.33156601875035613,0.3349356900521362,0.2950168277687528,0.03965457193626548,0.6410815652567177,0.2718567598167413
Chris Paul,0.41681963171444614,0.34205638714794556,0.3396040490640235,0.348930724713806,0.3018025629015232,0.3254473912969096,0.36297053876425406,0.30680571064682644,0.5786092728111244,0.29645034909009776
Kyle Lowry,0.34500426814517793,0.3173061962833635,0.2480162368073257,0.34704304693712057,0.34471645950127583,0.3148203522112687,0.3733395961736928,0.32390531531631506,0.5148907746249889,0.27013289097052506
P.J. Tucker,0.31633413460678483,0.2951963612426574,0.21986843669100867,0.3069617644611535,0.3707968558883178,0.3018594929832852,0.313710689427337,0.3201753365822361,0.5596408659909413,0.21092496948759043
Kevin Durant,0.3663916469139808,0.34954290081421335,0.37959214307761135,0.3468340886683489,0.30607980882543984,0.33104659621092086,0.31470449853998445,0.30351493133505425,0.5181591338608427,0.2587729723551748
Al Horford,0.4082664279963081,0.3026765057345229,0.33842392907168883,0.3381532695467802,0.3424472341171924,0.3149604134517236,0.3677476223699352,0.32624933638806963,0.519746348838811,0.3964725586799187
Mike Conley,0.4453640648307641,0.28191142440206335,0.30284978540270574,0.3530494965666717,0.3189736916304,0.3074764982166164,0.38523269737737154,0.32627694795375445,0.5100900382928649,0.28852832007036944
Jeff Green,0.4691620693330547,0.29059828609592864,0.2799210270937184,0.312501392350514,0.3378710496817827,0.3266488852257775,0.3277896237514019,0.3243429764493986,0.581171554210176,0.274392617448465
Russell Westbrook,0.4122487197120814,0.29855439288252816,0.24618355302077372,0.3126932017830146,0.3680513222833395,0.32124783203318846,0.3423487535672154,0.285782873302247,0.574283053159117,0.288555800396247
Kevin Love,0.4139759315243696,0.2838275203820794,0.2698987813583446,0.3162517277175312,0.35667219333305183,0.30161376973028453,0.3768758403291126,0.31958814716234785,0.5335497090634607,0.26014959816557315
Eric Gordon,0.42092847689289126,0.3223839562947101,0.2742123645955118,0.3318076555275702,0.3723194176579454,0.3215401178404983,0.33630687995881525,0.3260680202454303,0.492844503404948,0.28365763413543565
Brook Lopez,0.39541850888613594,0.30592108341833957,0.3265925935558848,0.34127380539625796,0.28324504640882153,0.3529920356087121,0.3110025305646603,0.3250923432966641,0.5137750106059397,0.25416095739982025
Nicolas Batum,0.3818649924879189,0.3315751381145496,0.2918117297986347,0.1811893696475217,0.30463086887163593,0.3518419044201184,0.12768060133987474,0.3249198387077638,0.461523668980909,0.3631259049131556
DeAndre Jordan,0.2818464689237164,0.3119427521692011,0.2922324110606492,0.3210187167973445,0.36476869716694205,0.3190102693936777,0.3385808662329204,0.32402976256821375,0.47213825192005043,0.20228085164355225
James Harden,0.45263720403002616,0.326888940208717,0.23456750140920976,0.16121101853523603,0.3083015655809528,0.3527281639336556,0.11190005392449659,0.3285905692715699,0.5054166520359327,0.29633080523207156
Stephen Curry,0.376060448305234,0.2900064456990279,0.21325579853683874,0.32944778671761027,0.29463495479157137,0.35279248920439843,0.17088646452273587,0.22370882018311883,0.605544508894669,0.29672343090334885
DeMar DeRozan,0.3507999198317785,0.33315867911730984,0.2877208148122876,0.338630899673228,0.2596273231452402,0.35807024642760327,0.2697048996085232,0.32098438719957917,0.5059369330191742,0.2990146972842205
James Johnson,0.38767826026669505,0.3397695917630902,0.33511406706178376,0.35117794124835044,0.31399215575767725,0.31750283500630516,0.37370845226947536,0.3234251474662967,0.5484726875190928,0.23212791170724584
Jrue Holiday,0.34865427892311385,0.2923951637818479,0.435870336652021,0.34261646891604014,0.33357651042570385,0.31736674344552895,0.37303135968489465,0.3256012829740122,0.4639665968792358,0.27304252189523986
Taj Gibson,0.39432113604105673,0.3621284747999596,0.37598183056141443,0.3394802671277121,0.32565353873405795,0.33934074927627117,0.32308935549443396,0.32316072275399427,0.6017211614160314,0.21290619307342729
Patty Mills,0.2235302176380131,0.3199864817023164,0.2733115839593399,0.16404074828936213,0.3002889615941818,0.3605657476823477,0.08089337429113871,0.3232139182394245,0.5618329449127067,0.417189304651856
Paul George,0.35105967435796437,0.3080302753763176,0.2224153455742943,0.33392235893883987,0.3717056831274925,0.313227128896797,0.38622359389507527,0.311949408138383,0.4284086723417256,0.24808372355919883
Kyrie Irving,0.3744494299858239,0.3184978178283455,0.25268046903170027,0.2981074930461109,0.32648338423327006,0.33369637265174174,0.2987729533756211,0.2936196064791384,0.4170273606842052,0.41674582554872924
