PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.5353960521025471,0.40916798172586216,0.5124170282920812,0.5015097016977406,0.5186659700209558,0.5485446704591537,0.5082301623007418,0.6566051416283751,0.9337774753062923,0.46932515328375035
Chris Paul,0.53372568276887,0.536099136329097,0.5228009024800829,0.5311300522023543,0.5049231575368472,0.5028280449130117,0.509555208578459,0.5434425269069745,0.5946005965157068,0.5052892225078216
Kyle Lowry,0.5168857312870792,0.5233132624057357,0.4894557431868807,0.5129936428120312,0.5212869444106474,0.5092433528431197,0.50967195255978,0.5329419427786787,0.5052971815553311,0.5040536836619367
P.J. Tucker,0.49965871591551825,0.4864033275394869,0.49194786176115846,0.5200636555096771,0.513617305582615,0.5227424492253061,0.5095865120788239,0.5483119916544299,0.5537499988789464,0.49785563052491033
Kevin Durant,0.5314848513133799,0.5439971444139456,0.5175789128984141,0.4998862354173884,0.4959276875054015,0.5119039920028879,0.5094678622609564,0.5818963093860757,0.710728694782151,0.4975629648510266
Al Horford,0.5387427393588581,0.48710565654160576,0.5024725043003272,0.5171859846605791,0.5099838922996921,0.5140254725263791,0.5097666568715448,0.5007976110908365,0.5916404335980899,0.545028334184976
Mike Conley,0.5757506174561822,0.4563259838678982,0.5141980467778003,0.5227782404129845,0.5049981222793288,0.5338143177977809,0.5096156287571372,0.5422501416414162,0.6937402349419334,0.5031997787175772
Jeff Green,0.5938891317052618,0.47174490908753286,0.4879002030543968,0.5000725947994392,0.5175939068805729,0.5307017770870762,0.5097127108355828,0.3728718519245309,0.5997108069785967,0.48800619786289295
Russell Westbrook,0.552115757293659,0.41049132267135113,0.462023752103541,0.5012844587264464,0.5157251079133911,0.5322090766294797,0.5094715496932818,0.5816556786657116,0.6348886099634616,0.4996163878662489
Kevin Love,0.5377054496344618,0.5000449945796278,0.5047935107870031,0.503159491116656,0.509605662110774,0.5066913166995508,0.509798186343307,0.5561467264526264,0.5525041597598565,0.4965155646821206
Eric Gordon,0.6560645737904307,0.49821963933842,0.45882199865754875,0.5370866957173118,0.5265495405774886,0.5691068928825999,0.5081183171773659,0.5475178966905883,0.6204616508839834,0.48835417394501873
Brook Lopez,0.5326977054141899,0.49681896113290835,0.5133848268235175,0.5022259002368404,0.49886968250911046,0.46921925824388694,0.5100251186091423,0.477195088100822,0.6048459364867672,0.4842705863260904
Nicolas Batum,0.4999661484031542,0.49975492739157146,0.5023337709728912,0.4770819499702039,0.5096338259130425,0.45357248131233385,0.510778421578996,0.597616771829561,0.5989455969807037,0.5537164049372697
DeAndre Jordan,0.4895329555025635,0.4799291168365495,0.49382873371918146,0.4967591751671759,0.514779549055994,0.523794793451194,0.5096259081978616,0.5537554381841919,0.5898165535580587,0.48736506701825205
James Harden,0.5332115945881788,0.5381486289754093,0.5073711944609334,0.4977707297622906,0.5081326968093087,0.47942167623415677,0.5101206236877718,0.4688478196420235,0.5807843921592166,0.5034769296504839
Stephen Curry,0.512645999156835,0.4880672930107793,0.46461289257658744,0.5125990707078805,0.49344964035995587,0.38865564881674747,0.5115933394810223,0.631230727808517,0.849466681683219,0.5035402260603167
DeMar DeRozan,0.5252385022523862,0.5263856888681784,0.4981450448636541,0.5223870773766265,0.49390521886844446,0.47625935846494516,0.5099671480149199,0.5204919213837976,0.5621475390951557,0.5040777123911195
James Johnson,0.5346323950356832,0.5364596073881447,0.5019357673659686,0.5256950930919329,0.5022429310788518,0.5157577817077753,0.5096102013092042,0.46280625701404154,0.5751951845383441,0.5024666619101098
Jrue Holiday,0.5212445541769124,0.4844218266298545,0.5804574755163007,0.5177336516070326,0.5109023934388771,0.530220284422455,0.5095941109928165,0.5169414737267711,0.5163124300564061,0.5018880505387893
Taj Gibson,0.521733147219535,0.5703913081598442,0.5445653997515051,0.5356440361013628,0.5077132270608733,0.49782653004005684,0.5096963365272537,0.5607548398620184,0.6608613672432795,0.4812332660151255
Patty Mills,0.4767004914742149,0.5057231267917431,0.5083912120844655,0.49259849101043146,0.502419699241806,0.4709160127320626,0.5102372282633806,0.5794910423123162,0.6298612872857596,0.5402925265169851
Paul George,0.5057995503545223,0.45968948240527074,0.46214801153728036,0.5087135379061424,0.5320857124266074,0.5521866916274368,0.5095444436254232,0.5609618242524055,0.6919189220134083,0.4915251457042974
Kyrie Irving,0.5293207970231217,0.5033770541563406,0.5042758350054635,0.49172177829576724,0.5134178378728751,0.5128619405539147,0.5099528203882943,0.569650455328529,0.5542874761812163,0.5537032651497478
Tristan Thompson,0.5528910660327312,0.5192931716322305,0.49130152843899655,0.48641363366856055,0.5098711042562467,0.5348469823264312,0.5095862090995789,0.5946625052457271,0.5238492399857283,0.5382779947662089
Jonas Valančiūnas,0.5502650361032899,0.47711965564137737,0.4899084439525591,0.5233120616146091,0.5043848077649119,0.46524926317896564,0.5099554632379749,0.5183199099950468,0.6118296356137163,0.5320371343068483
Bismack Biyombo,0.5724382638884783,0.5445420376303479,0.5240785429496857,0.5343033330943849,0.5110549861657679,0.5132048142517329,0.509701259578808,0.3589583909763831,0.5882228092442916,0.5472594274359338
Klay Thompson,0.5188709724049826,0.4998678990652685,0.4931358937126518,0.47953635335639355,0.5192793729815212,0.5158021092525632,0.5099044507191896,0.5768979024020998,0.5447635724144213,0.4977031735136455
Alec Burks,0.5865905233982311,0.5119938314441601,0.5207793453429913,0.5077029301602818,0.5197374184402407,0.5200489785806287,0.509765565321757,0.34564748159501835,0.6227881132570862,0.49840134081635556
Markieff Morris,0.5272933487865105,0.49445853738524403,0.5111704053443841,0.48684644786157066,0.5086801796914401,0.4959089963762755,0.5098663177267567,0.4836368938018696,0.5207828344567177,0.5053810417789263
Kawhi Leonard,0.5206740484925354,0.6104972882697595,0.4942198660912897,0.45132002650322983,0.5017220250961774,0.3128333273948228,0.5127334833208852,0.031950152604397264,0.7056360219639848,0.4601222603614311
Nikola Vučević,0.4919389703226092,0.5190858886770294,0.5330397365726658,0.5161777030253912,0.5251736353153281,0.5502377372444381,0.5095964232933612,0.32430814746056724,0.5788602661899174,0.5576865039969896
Tobias Harris,0.49429332421810745,0.6179758626785301,0.5457226784906531,0.5031848102414354,0.5279285286819444,0.4452078326186228,0.5102513781601342,0.5065992850041344,0.6527904513586481,0.5030244681896618
