PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.4104314645019481,0.2707900480981108,0.42099855104477685,0.3931928758411336,0.43930866023260534,0.48191529545063766,0.4329327999052153,0.576820725188021,0.8460840358228099,0.3961368017513813
Chris Paul,0.41154609959339294,0.5417611022910874,0.41953169770443033,0.4618112819911157,0.41866864356911004,0.4324434804734631,0.4375208742584413,0.4813627396410135,0.5474574513892401,0.42653232482871617
Kyle Lowry,0.42744290819588593,0.42772226696389065,0.44530105054395946,0.4289717910633112,0.45629931461308854,0.40144861940511783,0.43388946951035073,0.4589920518653551,0.4945223395568442,0.41966655069797737
P.J. Tucker,0.44915517149959067,0.40320435749852784,0.43583549994432474,0.4382198224787488,0.44241798234577456,0.4670174968123837,0.4391984017699175,0.489746592366771,0.4628444609946225,0.42044589057349174
Kevin Durant,0.41754868750628077,0.4371926361420744,0.4168220054083787,0.4023027073169095,0.4194651652257157,0.44466050626319953,0.4401474912664168,0.4869042397237766,0.6639120159685958,0.4081450582463041
Al Horford,0.4182313782108269,0.3928592384939269,0.4323494540888363,0.4372010345678913,0.43235075874208195,0.44185378535419173,0.43285962801998457,0.43946432757131487,0.5898970042623923,0.46061191826041065
Mike Conley,0.40721851828485833,0.3198057594133053,0.4345923180384505,0.4486704780429513,0.43048909103378163,0.4579983720583366,0.437597144091923,0.45215460188665635,0.6562911521468457,0.4263056448491228
Jeff Green,0.4198479324317028,0.35684365426879316,0.4407755794395649,0.41588179571668166,0.4459776292996317,0.44012816921039677,0.43539939794956223,0.34414143568602246,0.4915221708932209,0.4137740357695046
Russell Westbrook,0.4069928923437366,0.20516339972396944,0.4464443144903645,0.41151743040274485,0.44920794692664295,0.4577248948981072,0.44861855362084924,0.5096292908565592,0.6037824325292531,0.41327812114161916
Kevin Love,0.4141231335279725,0.41073298369980477,0.4432210084424064,0.4248056480004462,0.44308939056899094,0.42399957309250974,0.4332499858783631,0.46809920012918654,0.5753611423098103,0.41029299818556064
Eric Gordon,0.4053543097394354,0.4645687095714554,0.4504785134122067,0.4450424306484815,0.4747206918582221,0.4186282553492027,0.460643236707628,0.4924957787074096,0.5953343706451537,0.41482126125263374
Brook Lopez,0.41657783316299263,0.3680539767956694,0.4279202348186906,0.421711003709082,0.39600824493536974,0.38438775530218683,0.42089462416385065,0.4054833047008868,0.5547102919999483,0.4145492674408116
Nicolas Batum,0.44013894129652625,0.4292263068203462,0.43488875488570994,0.4003369663177443,0.4262718976386471,0.3497747988702339,0.38065996556217147,0.5028228999805466,0.5472200614412327,0.482852607213384
DeAndre Jordan,0.4473972343045814,0.3372288851682487,0.4424886328487168,0.41393370189890244,0.45384314497237377,0.4461018617955922,0.4439949088719076,0.45547023124267827,0.5241017764709562,0.40338601066738483
