PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.4994921501737232,0.37399257119146256,0.5080584301839343,0.4554637047962651,0.5171418716507231,0.5643079459043192,0.50886942734967,0.6770658275470506,1.0,0.46857405263371527
Chris Paul,0.5000131030576994,0.6027835151964062,0.5079282167276655,0.5535550443481231,0.4976746791200062,0.5109202164342935,0.5087923478159648,0.5673023672211384,0.6470485533471182,0.5041691681958704
Kyle Lowry,0.5074428783725523,0.5064962830953993,0.5102157777310389,0.5066103565296889,0.5331670689865727,0.477471974067578,0.508853355324372,0.5415791751167159,0.5844837139326536,0.49612890440486707
P.J. Tucker,0.5175906534359166,0.4857948998118061,0.5093755150918481,0.5198305964136515,0.5200745132858501,0.5482309201520805,0.5087641653959761,0.5769426365057737,0.5470431321216336,0.49704156160311797
Kevin Durant,0.502818564242746,0.514492468189062,0.5076876757072453,0.46848638519192115,0.49842594016290315,0.5241042742274371,0.5087482207163125,0.5736743246953602,0.7846880308088393,0.48263649454495533
Al Horford,0.5031376369994954,0.47706013088988086,0.5090660566974271,0.5183742193786498,0.5105793378052276,0.5210753888579169,0.5088706566355009,0.5191249972025097,0.6972085269150863,0.5440785674658235
Mike Conley,0.49799049854737476,0.41537836015064294,0.5092651570838032,0.5347700107924562,0.5088234553223515,0.5384978915044023,0.5087910664846812,0.5337170547800394,0.7756808122595147,0.5039037113373481
Jeff Green,0.5038931744753321,0.4466508329731757,0.5098140489299793,0.4878979548532065,0.5234318910303496,0.5192131825107971,0.5088279885645808,0.4095168758740944,0.5809377675058243,0.4892283898357622
Russell Westbrook,0.49788504656077454,0.31858154997328014,0.5103172659615212,0.4816590101741069,0.5264786528719531,0.5382027674089291,0.5086059070818773,0.5998049855732724,0.7136199324953342,0.488647641860357
Kevin Love,0.5012175450052281,0.49215159905697275,0.5100311311383783,0.5006547743946583,0.5207077701945607,0.5018079361766907,0.508864098633301,0.5520511340776245,0.680028363554072,0.4851518705812183
Eric Gordon,0.49711921356314537,0.5376071056609898,0.5106753842344528,0.5295836468290713,0.5505416914667105,0.4960114547112435,0.5084038927085424,0.5801038199740821,0.7036350355744464,0.49045475833735946
