PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.3519168658133459,0.20361135334072955,0.3201776341782785,0.36200936373336773,0.3271599215032042,0.3677725474775314,0.22263223610703972,1.0,0.6044081253772261,0.3049758257814144
Chris Paul,0.34219141390791524,0.34314493576534283,0.3236621609228685,0.3217202747320434,0.3155052523682652,0.3123759743553041,0.30784109829528544,0.3232968440169289,0.39950645768879195,0.31665800932349125
Kyle Lowry,0.3280834131936439,0.33094948752068803,0.30369983945706613,0.3206210761378282,0.3294191546503121,0.3183718564316835,0.30933897431566204,0.3201866056947902,0.3756696367095291,0.3163562646391614
P.J. Tucker,0.31438292357594805,0.29537453026277544,0.30517235119728764,0.3242521845617243,0.32305070188022933,0.3262683793764747,0.3063602272026443,0.3207957323853831,0.3735644277133179,0.3141998205475359
Kevin Durant,0.368683242178015,0.35530455147083506,0.33010403657448667,0.32289730216704937,0.3144284990044581,0.32393471489780323,0.30147984014988016,0.36497937271299297,0.5189246543754112,0.31560327658166465
Al Horford,0.3648562055432539,0.297884873970655,0.311305819039682,0.31912247324701176,0.3204815952208254,0.3228252974759592,0.3179999506133566,0.31883050356664444,0.45936050217271346,0.32473586648780034
Mike Conley,0.38365199180324244,0.26942741352266303,0.3190955980532664,0.3252569117978774,0.31508619320845466,0.3301574926302919,0.30647086709420707,0.31754362527389196,0.3922681929671357,0.31555094920156557
Jeff Green,0.39286765849898897,0.2717755431203253,0.30220797588318327,0.3130273708292785,0.32740751728485634,0.33800219244653223,0.3132129642495387,0.3164342542065318,0.46031650388141615,0.31260030066119576
Russell Westbrook,0.38223819139422227,0.19419818528847738,0.28435359654272585,0.3115785024094441,0.3284498350812232,0.33957791584051694,0.2961824488115582,0.3983531500860211,0.5205726955698518,0.3155139092072881
Kevin Love,0.3568116375671392,0.3089392087777024,0.31299531020558197,0.3160973153251075,0.3223763884126557,0.3210469058355434,0.3204239259094772,0.3224597849412101,0.38518883977708557,0.314412533686207
Eric Gordon,0.4634276454492989,0.3115909365943232,0.2951382472966344,0.3815775966334468,0.3378877917621739,0.37878417978517903,0.217688042838617,0.3179777146275038,0.4612853457634462,0.30495281644859
Brook Lopez,0.3563682991601887,0.3032362124999888,0.31764567597671184,0.3180760483397894,0.3072850058602333,0.27153272790368355,0.32883273854203443,0.3166017438700564,0.4598631268400155,0.31037018612590084
Nicolas Batum,0.3181344108766256,0.30486007282125294,0.30634514511012007,0.29479609745654306,0.3188157684533143,0.264254931450727,0.3757158489691176,0.31864335247257897,0.38496893153450035,0.32729990011056515
DeAndre Jordan,0.31269536618324595,0.2829071601745781,0.30628238649037154,0.31298457502849075,0.3291831008346545,0.33904231296769155,0.3093521158921287,0.3208512156773319,0.39502432905296786,0.3101753251699568
James Harden,0.34978652845965286,0.34583643660290325,0.3135402700484659,0.30996680406547805,0.31356230211708297,0.2917048896302561,0.3401121372686698,0.31326668564564286,0.38212190341821517,0.3153881508941945
Stephen Curry,0.3465237137614225,0.2786436684546372,0.28992841964783195,0.32190567083460964,0.2977116594156912,0.20875052924727064,0.4234702849865504,0.5700684830966274,0.5598161635500895,0.31614109175306865
DeMar DeRozan,0.3310468699457374,0.3299790475639768,0.3037070092471525,0.32337126555825224,0.302426245976024,0.2876667595605705,0.32915609707136484,0.3199100147098138,0.3811048795155472,0.31678169204948897
James Johnson,0.3523366536045064,0.3479148740647391,0.3110011958274645,0.3234882313598178,0.31157149837513787,0.3250684749303004,0.3084124625973133,0.3166046190295194,0.3685915899868615,0.3154964380261615
Jrue Holiday,0.33176985160676287,0.299030383881412,0.36541981910207166,0.3219800183596631,0.32297057854453914,0.3485228855566259,0.3025077551085802,0.31835077171888704,0.4049092221149552,0.31595361317618137
Taj Gibson,0.329669480727248,0.3710831938986422,0.3338591029850264,0.32330266779985267,0.31700469526446545,0.3025518434416426,0.3148601628315332,0.317637940356265,0.43198173029784387,0.3117265503871989
Patty Mills,0.2816275732096673,0.32330838341519025,0.31349586009847674,0.30782116839628665,0.30857670359698675,0.27559609204674895,0.3396407603595803,0.31929583671306294,0.39196773926352496,0.32623714312489677
Paul George,0.3657899414591971,0.25944772615509554,0.2621263211031839,0.3170916558103207,0.3470686052454446,0.3626178142064755,0.2960668486873578,0.35743537373405715,0.5126445936553204,0.3144783076006803
Kyrie Irving,0.35361359611835136,0.3045652234317121,0.3091817704596136,0.30790500974378693,0.32627429684392356,0.32379741598992445,0.3259471508422745,0.321964114200013,0.391649726956406,0.3284069467502547
Tristan Thompson,0.3596177427356151,0.3264821162845977,0.3062364905352702,0.30554695897606027,0.32146169666846297,0.34439777250640097,0.3040454825335946,0.32308950933557684,0.3420085775446134,0.3238647441551479
Jonas Valančiūnas,0.341463575615246,0.28178533954249174,0.30287444792187695,0.32150255663448046,0.31341155930926834,0.2794371092686617,0.3287078895842679,0.316207176561808,0.37504972214868026,0.32279462269169934
Bismack Biyombo,0.38095048843810725,0.3601474611119489,0.32590518169332966,0.3215581635453424,0.3186751998080834,0.3225859104574797,0.3126482376160584,0.3169186780860589,0.38525846408435627,0.3251942846476208
Klay Thompson,0.3537230999386079,0.3077674892776244,0.30904416351975317,0.30256659300686994,0.32631367541750633,0.32727366895538584,0.32676160229002754,0.3381909068756846,0.4333814133872541,0.3142375132195864
Alec Burks,0.38809443443630376,0.3205973644100108,0.3250860407265333,0.319328917809041,0.32845354980473995,0.33016101050547186,0.31529525320437235,0.317370187141007,0.40248767808049896,0.31391907871968994
Markieff Morris,0.3295419788878637,0.30281002149611563,0.3226318378964906,0.30984312826575444,0.31715460083159785,0.3102078182945586,0.32352941497011617,0.3170617572724123,0.3882773583846438,0.31720379128120896
Kawhi Leonard,0.38899682255096224,0.39690337173573675,0.31109088336096424,0.26014836296732957,0.3066775482861138,0.13324438459028914,0.4965853102193648,0.2955914167429638,0.41732842256731567,0.29985223100453345
Nikola Vučević,0.3079545503616621,0.3162976583945089,0.32259948020236123,0.3218864176906718,0.33799911227237056,0.3551766160822966,0.31053092306933183,0.3141998770642406,0.44812162045450793,0.33037672648770594
Tobias Harris,0.32311784473011923,0.41969495846612326,0.33955483727350455,0.31690479231228735,0.33869753686684667,0.2612394640098958,0.3494116798217094,0.3162337325063019,0.37607407391215814,0.31548330078371306
Cory Joseph,0.3392133564657357,0.4106800647721533,0.3024099968413747,0.334508545937657,0.30104789830319284,0.24032524390947402,0.31046510104020525,0.31585917680178355,0.36710714476063955,0.3428983329196317
Anthony Davis,0.34826753999546245,0.3079156459499171,0.3128679183499252,0.30933229984199434,0.31983598335901275,0.32479658533851324,0.32547965716952154,0.319729386303685,0.33872058455707443,0.3113381407914152
Bradley Beal,0.37469648737274874,0.29388788858692766,0.3103909930375738,0.31940936664085917,0.3059701914041766,0.30455737061084226,0.3102625926769969,0.32061489842405094,0.3998712777552753,0.31294775613230197
Damian Lillard,0.33975023090333256,0.2122583221471831,0.2536471097607466,0.3215410896688206,0.29147401571427406,0.23357534961964443,0.3281093676421653,0.3584224215636614,0.43448895913485863,0.3150347422668509
Andre Drummond,0.3602340057163938,0.29403928179412764,0.3021633532111816,0.31625828519917715,0.3304652270827194,0.3402980726812927,0.3102378292670244,0.3187196356909753,0.31000938416294793,0.31139190894614593
Harrison Barnes,0.36822850653652356,0.3690906175219479,0.3318441598692533,0.3245165145465714,0.3209311901292795,0.3385421250728976,0.3095530558223702,0.317308136654246,0.37779896643942906,0.31494341868794906
Jae Crowder,0.28794812761546634,0.3392035745021726,0.3005129467431092,0.3255890845560346,0.3080126743849997,0.27369234679889803,0.32738264949598533,0.3167278254410754,0.3428188812418264,0.3123261854721375
Draymond Green,0.2506251884787546,0.32594781015296936,0.3024422531388992,0.32204358828545554,0.31024976514739283,0.26755473109229266,0.37494229462136164,0.32381815451750606,0.38083096060932065,0.31239470474927405
