PLAYER_NAME,DRAFT_NUMBER,active_cap,dead_cap,OWNER_NET_WORTH_B,Capacity,STADIUM_YEAR_OPENED,STADIUM_COST,Followers,Age,is_USA
LeBron James,0.4995610641839151,0.37396134762267286,0.5080163505707794,0.4555681618373434,0.517122966087472,0.5642736770958863,0.5088717815053357,0.6769590562975238,1.0,0.46863990328863697
Chris Paul,0.5000782046347698,0.6028052404940636,0.5078796948466903,0.553467784999904,0.49770047683949326,0.5109189723066899,0.5087992921933835,0.5672652903105049,0.6470485533471177,0.5041769063644623
Kyle Lowry,0.5074536074288699,0.5064957247322446,0.5102804321765473,0.5066148490740056,0.5331113641300332,0.4774914204158464,0.5088566665974021,0.5415584311538832,0.5844837139326536,0.4961497690856858
P.J. Tucker,0.5175271191280211,0.4857895505475801,0.5093985978202985,0.5198092504214799,0.5200488733818368,0.5482065963000903,0.5087727880860553,0.5768994385035442,0.5470431321216336,0.49706093628234177
Kevin Durant,0.5028631349167889,0.5144937603752744,0.5076272531385858,0.46856538982021934,0.49845001273199896,0.5240948746808828,0.5087577929400995,0.5736332019086008,0.7846880308088393,0.48267938689645745
Al Horford,0.5031798726379078,0.4770527601465482,0.5090738290738352,0.5183557198288642,0.5105755020475229,0.5210678629248987,0.5088729375850342,0.5191185105260314,0.6972085269150856,0.5440211496605443
Mike Conley,0.4980704019321785,0.4153567144548846,0.5092827798861882,0.5347194661921708,0.5088236516669113,0.5384795883273458,0.5087980871676306,0.533701302872646,0.7756808122595151,0.5039118828900664
Jeff Green,0.5039298809455873,0.44663642463549613,0.5098588279754963,0.48793902018876933,0.5233985414472784,0.5192068085048389,0.5088328104727561,0.4095799849039708,0.5809377675058243,0.48926052027740885
Russell Westbrook,0.49796572166344144,0.31853750268554937,0.5103869415037743,0.48171226932772104,0.5264383068893842,0.5381846467902835,0.5086239543328097,0.599747271116304,0.7136199324953334,0.48868072042952754
Kevin Love,0.5012738322451197,0.49214772091749265,0.5100866502545888,0.5006709069339867,0.5206806761177081,0.501812328740329,0.5088667701233955,0.5520237409416104,0.6800283635540725,0.48519065633682334
Eric Gordon,0.4972054931785724,0.5376137472453516,0.5107627775601955,0.5295432388114566,0.5504460885786508,0.4960194328731501,0.5084339702705872,0.5800586147775524,0.7036350355744461,0.4904848866132129
Brook Lopez,0.5024127022535291,0.45610390762933356,0.5086611919342773,0.49625569931047364,0.47637678529436245,0.45909150183431735,0.5090619787448462,0.4800698510619922,0.6556207994877216,0.4901668843566721
Nicolas Batum,0.5133439946346242,0.50776593544464,0.5093103966839243,0.4657608172011347,0.5048552249592666,0.4217618814603685,0.509697666507103,0.591925833824378,0.6467679784420772,0.5700239076890661
DeAndre Jordan,0.5167115154918365,0.4300711124027536,0.5100184203134569,0.4851596252516582,0.530800080703486,0.5256493577529627,0.5086970056394711,0.5375113965865979,0.6194441146277764,0.4771153343213542
James Harden,0.5009961449056478,0.575201877543106,0.5089813001326402,0.46559572234547475,0.4986827008412277,0.4535368443338147,0.5091923692853826,0.46491151730805264,0.6663904343743703,0.497015848611353
Stephen Curry,0.5026563573731946,0.3863832011484032,0.5100143123753504,0.5089738149385289,0.47070982604259143,0.3645036252319558,0.5099261778329834,0.6190937843177486,0.995369644961077,0.497705125142617
DeMar DeRozan,0.5047028383645908,0.5276934095096032,0.5094430603188973,0.5350764751950631,0.46686446155026423,0.46758106951535416,0.5090450133929317,0.5457643816726839,0.6283372604471917,0.5012750769562562
James Johnson,0.5056674929868248,0.5535984421006459,0.5093409286674844,0.5276888020694342,0.4955104844800479,0.5230299594827441,0.50883123053927,0.48180178701924353,0.5873769806589373,0.4991271611994981
Jrue Holiday,0.5087673244574883,0.4327381609639094,0.5051678546299792,0.5241351628267116,0.5160115370289602,0.5248717719377901,0.5088118540953007,0.5426444123565871,0.6318508970270287,0.4954246646437909
Taj Gibson,0.5103233878408545,0.59370287475624,0.5067860743238706,0.5561599162296457,0.5115850170720085,0.4781406961123787,0.5088342691413078,0.5483122192819193,0.7658179931515796,0.49230245762855135
Patty Mills,0.5315998244261487,0.4743198992727629,0.5098347724395327,0.4430494224137581,0.4881669911510488,0.43025494401663,0.5093763350329107,0.5712200200001618,0.7074201757517418,0.5628858058035044
Garrett Temple,0.504129054411338,0.5881621979638386,0.506686461881985,0.5287539275818048,0.512631949512235,0.5200608676181143,0.5089375640090454,0.5634906961618055,0.6862317440435156,0.5033619790497472
Paul George,0.5070562062463225,0.4404394463275847,0.512113394186458,0.48763073800503226,0.5623046781228682,0.5468573179396148,0.5087964663683475,0.6635252225383999,0.7890648135322427,0.4756938689067619
Kyrie Irving,0.5042685497632876,0.500948814948232,0.5095494026410908,0.4717212097888902,0.5187265311936404,0.5129069465906964,0.5090108373621662,0.5603981043204487,0.5881679047640911,0.5644140778546668
Tristan Thompson,0.5009285257214209,0.5109621743157939,0.5102956220166519,0.4676580415552334,0.522238549612382,0.5617086109148525,0.5087365837036273,0.5527151845701848,0.5417393620765639,0.5513307746413809
Jonas Valančiūnas,0.501413245595009,0.4887568225202766,0.5098135918480018,0.533751137021218,0.4908329136995204,0.4499182400197019,0.5089805585129015,0.509062093078198,0.5936605550698988,0.533678039348128
Bismack Biyombo,0.49884981053220034,0.549109829473084,0.508631815346803,0.5573585331901996,0.4978341966731138,0.5162636798927702,0.5088347052250711,0.37779699147771933,0.6269813001156055,0.5557565787992005
Klay Thompson,0.5048403469805243,0.45913337766805307,0.5095200198891814,0.4626967066937424,0.5258592896284048,0.5070932050803023,0.5089440606353923,0.5972519896181439,0.7389594350905944,0.4893480429796242
Alec Burks,0.49572769380488424,0.5259892319305632,0.5087402922634757,0.4956880527584162,0.5323495030754547,0.5136951857946702,0.5088338101931085,0.34875189979461474,0.6966534744175072,0.4928975588203258
Markieff Morris,0.5103456016724559,0.47265662517227,0.5084519067535488,0.46522726503517375,0.5085978788679064,0.4878819241306558,0.5089722506555637,0.4979187910191556,0.5249334865175035,0.5033203957106517
Kawhi Leonard,0.5156354150112559,0.6787410794812345,0.5107646473948186,0.3812048812416374,0.4749111582285681,0.2812347497791325,0.5104720532120262,0.18043879674347324,0.7808459133249441,0.4834849841263978
Nikola Vučević,0.5105648842018695,0.5143113842518348,0.5075171059633029,0.5249697557675651,0.5479397642036158,0.5324519421578586,0.5088284150246317,0.3761763986288701,0.6232578100124679,0.547992543586848
Tobias Harris,0.5121611848464838,0.6849416961991789,0.5075688604792082,0.4856026430433556,0.5596087814426391,0.43689514951805936,0.5092253583737466,0.5044383248715424,0.6437627022798331,0.48839088416732185
Cory Joseph,0.5143445714076353,0.6729419085469879,0.5102374985748368,0.5121210990710453,0.46174723777475274,0.37648759502154316,0.5090063836408502,0.26203743352649334,0.7227848128002946,0.6176995411582196
Anthony Davis,0.5018594358576962,0.49650145212180763,0.5100401509065535,0.46887358976311666,0.5119574644154039,0.5080563784222203,0.5089930205404766,0.5304217772433278,0.5809022248886708,0.4893893119444725
Bradley Beal,0.49627941627850936,0.4262110205368507,0.5097096224884121,0.4910032508874071,0.4813831168121961,0.48755067981404016,0.5088667582605693,0.5633497116956665,0.6602772058457694,0.49051454829941626
Damian Lillard,0.5024216132039241,0.40225525964806674,0.5102425943769375,0.5108851931949813,0.45607345926402715,0.3795491574838919,0.5090574003075027,0.5775620331132687,0.7843073134965707,0.4944206221345785
Andre Drummond,0.49960865463218296,0.4609118205680159,0.5099532363930392,0.4795230781396842,0.5419529804158965,0.5354340796085612,0.5088112280919133,0.5400485424247962,0.5458164276415667,0.47560194457668636
Harrison Barnes,0.4991084784902741,0.6261112459507306,0.5079853643628692,0.5474558900927771,0.5137443996231003,0.506935298014211,0.5087957779386751,0.545988614644014,0.663956593468983,0.49032601031184747
Jae Crowder,0.5143120024404302,0.5321548932072381,0.5097313103671393,0.5636111366776692,0.4765273913738418,0.45080269160853237,0.5090004873799147,0.4289884058471486,0.5601857643031994,0.483486588826161
Draymond Green,0.5228298747846646,0.4982986545256029,0.5100846394691334,0.5272356422641491,0.49487224435528293,0.45749221323535827,0.5093724651359387,0.5306650480687389,0.5527244047609984,0.48610664217973354
Khris Middleton,0.524542049561949,0.5099385790511467,0.5086802770270776,0.5297056437557383,0.5380834629179186,0.5148504550272202,0.5089009331378546,0.5193898270174467,0.6713555263413433,0.4812808759488578
Alex Len,0.49983568832060926,0.49188564944052643,0.5095555277918542,0.49127284481573813,0.5119502454985541,0.5158358490520547,0.5089116272492045,0.5374975529179328,0.5286854284113969,0.5282561505412783
CJ McCollum,0.5047027669466928,0.46051530312707006,0.5102808326297662,0.5109310497117691,0.4701352029869214,0.5281468395371033,0.508800862885674,0.5228005528552807,0.7476527544508313,0.495912645144192
Dennis Schröder,0.5061804781461833,0.5832344503071212,0.5083272189379131,0.48623501202395986,0.5443373125826998,0.4387655179765967,0.5091902141648041,0.5644088823343152,0.595358134930819,0.5700875081936825
Kelly Olynyk,0.5016902417790132,0.45502001484601023,0.5104368368530886,0.4973600037617313,0.451480737376082,0.5293266431104284,0.5087247798624708,0.5255949830061721,0.7138167264578373,0.533606871424062
Kentavious Caldwell-Pope,0.5037498820634265,0.5502032629086118,0.5081108810403676,0.47677799380123165,0.4855309771687055,0.4925533693953229,0.5087334706416293,0.5321036072705763,0.5262739826089539,0.4920325106019146
Mason Plumlee,0.5098304281204158,0.5626211465194549,0.5076210795205428,0.5133596610958813,0.5061308574864669,0.5274285175109289,0.508696182713768,0.4652563667675486,0.624299222105307,0.48374082238360155
Rudy Gobert,0.5100165007528404,0.4312805838443091,0.5092041601104338,0.523386038753135,0.513076672133968,0.5232897185455413,0.5086894951643748,0.544026375236721,0.6872335329095314,0.5464785560999383
Steven Adams,0.5005563494824123,0.4670932024704146,0.5062768561132659,0.5009833536820839,0.47507243861445514,0.4516967921998687,0.5089089455742901,0.5520613612290669,0.5012473059434898,0.5353681535650618
